id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,description,directors,main_characters
224442,Regret,0.0,0,Released,2013-09-15,0,0,False,,0,http://www.regretthefilm.com/,tt3207848,en,Regret,"Christopher Richardson’s 1987 valedictory was misguided and cringe-inducing. It’s also a regret stinging decades later. And now a 25 year reunion looms. What is it about regrets? Why do they have such a hold over us? What do they say about us? Christopher sets out to learn the truth about life regrets and – along the way – himself, in preparation for attending his 25 year reunion..",0.6,,,,,,,,Christopher Richardson&apos;s 1987 valedictory was misguided and cringe-inducing. It&apos;s also a regret stinging decades later. And now a 25 year reunion looms. What is it about regrets? Why do they have such a hold over us? What do they ...,Christopher Richardson,
379534,The Trial of Martinovics and the Hungarian Jacobins,0.0,0,Released,1980-01-25,0,127,False,,0,,tt0170773,hu,Vizsgálat Martinovics Ignác szászvári apát és társai ügyében,"For this austere, clear and sharp telefeature, Judit Elek focused on the last months of Martinovics’ life: his interrogation by the Austrians, the examining Magistrate Schilling in particular, shown as a battle of wits as well as delusions – on both sides. Elek had wanted to make this film in the early 1970s, but wasn’t allowed to. When she finally got the chance, the reactions were predictable, as the parallels with recent Hungarian history were simply too obvious for officialdom not to feel anxious. History may not repeat itself, but the variations look eerily similar...",0.6,/jIDA1ngddHQ7CGXcXdUN8Of1uU0.jpg,,History,,,Hungarian,woman director,"Judit Elek&apos;s judicial drama recounts the battle of wits between Schilling, an Austrian police commissioner, and the &quot;revolutionary&quot; Martinovics.",Judit Elek,"János Ács, Tamás Fodor, Gábor Deme"
379537,Watatu,0.0,0,Released,2015-10-16,0,72,False,/rKa2SnNAgv287qBJbgzCLtY5sy2.jpg,0,,tt7155040,sw,Watatu,"In this drama that morphs into documentary, the lives of 3 men in Mombasa intertwine as one of them falls victim to radicalization.",0.6,/37tvDy6KQH8jB2cyZaoKDBzdgOt.jpg,,"Documentary, Drama",Sponsored Arts for Education (S.A.F.E.),Kenya,,,"Yusuf is a young university graduate suffering discrimination, lack of opportunity and is raging against injustice. He slowly becomes seduced by extremist thought, which leaves his family powerless to dissuade him. His Uncle Salim...",Nick Reding,"Ali Mohammed Mlatso, Benson Obiva, Said Muhsin"
379540,Gargousse,0.0,0,Released,1938-07-27,0,108,False,,0,,tt0191150,fr,Gargousse,"The peace of Trépigny is shattered when the new mayor Lebrennois sets out to modernise the little village and make it more attractive to tourists. Opposed to his schemes is the village's stationmaster Gargousse, a free-spirited soul who poaches in his spare time and has no time for Lebrennois's grand ambitions. Relations between Gargousse and the mayor are further strained when the former's goddaughter Antoinette begins an affair with the latter's nephew Allain. The mayor insists that the railway line is out-dated and should be replaced with a more efficient coach service. By taking up Lebrennois's offer of a duel, Gargousse has one last chance to save his job and discredit the unpopular mayor...",0.6,,,,,,French,,The bossy mayor of a small village wants to rule his citizens with an iron hand.,Henry Wulschleger,"Bach, Saturnin Fabre, Jeanne Fusier-Gir"
379551,Retreat!,0.0,0,Released,2012-05-25,0,0,False,,0,,tt0838194,en,Retreat!,"Inspired by war films from the 1950's, Retreat! tells the story of nine U.S. Soldiers who were forced to retreat into unknown territories deep in the heart of Korea.",1.263,/o2aNRxwThmutpZRas51Vyl47poF.jpg,,,,United States of America,English,,"Inspired by war films from the 1950&apos;s, Retreat! tells the story of nine U.S. Soldiers who were forced to retreat into unknown territories deep in the heart of Korea.",Scott Slone,"Geoffrey Lewis, Richard Roundtree, Branden Williams"
379554,Immokalee U.S.A.,0.0,0,Released,2008-05-07,0,77,False,,0,,tt1217577,en,Immokalee U.S.A.,"Every season, tens of thousands of migrant farmworkers converge on small communities like Immokalee, Florida where they plant and harvest the food that Americans consume. A vast majority of these workers are undocumented, leaving them at the mercy of the large agribusinesses who hire them, the crew leaders who contract them and the landlords and businesses that profit from the seasonal arrival of migrant workers. Their ""undocumented"" legal status allows for a system of exploitation that leaves workers and their families to endure conditions and wages that rarely meet international human rights standards. Immokalee U.S.A. documents these daily experiences, leading the viewer to examine their own role in the issues migrant workers face in the U.S.A.",0.6,/gp0ByPBbAcfZ19rBIP8a7mB3ny.jpg,Being an account of migrant farmworkers in the U.S.A.,Documentary,,,,"worker, plant, migrant farmworker, migrant worker, wage","Every season, tens of thousands of migrant farmworkers converge on small communities like Immokalee, Florida where they plant and harvest the food that Americans consume. A vast majority of these workers are undocumented, leaving ...",Georg Koszulinski,
379608,Volpone oder Der Fuchs,0.0,0,Released,1966-02-27,0,0,False,,0,,tt0351966,de,Volpone oder Der Fuchs,,0.6,,,Drama,,Germany,,,,Hansgünther Heyme,"Walter Richter, Walter Kohut, Erwin Linder"
379609,Der Schatten: Ein Märchen für Erwachsene,0.0,0,Released,1963-05-06,0,0,False,,0,,tt0787156,de,Der Schatten: Ein Märchen für Erwachsene,,0.6,,,Drama,,Germany,,,,Werner Düggelin,"Senta Wengraf, Hubert Suschka, Hanns Ernst Jäger"
379610,Die Brüder,0.0,0,Released,1958-12-21,0,0,False,,0,,tt0402080,de,Die Brüder,,0.6,,,Drama,,Germany,,,,Egon Monk,"Paul Albert Krumm, Helmut Griem, Josef Dahmen"
379651,Bootleg,0.0,0,Released,1985-05-10,0,93,False,,0,,tt0123550,en,Bootleg,A detective tracking down anti-nuclear terrorists gets involved with prostitutes and rogue government agents.,0.665,/jDDXMlIYkb0xdjPpDcWAk6XMrjU.jpg,,,,,,,A detective tracking down anti-nuclear terrorists gets involved with prostitutes and rogue government agents.,John Prescott,"Ray Meagher, Carmen Duncan, John Gregg"
379662,Dr. Devious: More Dance in Cyberspace,0.0,0,Released,1993-01-01,0,43,False,,0,,tt4560966,en,Dr. Devious: More Dance in Cyberspace,"Let Doctor Devious and the wise men take you on a journey to cyberspace. As you travel through, take a hold and feel the incomprehensible power, relax… Reach for the alpha state where your subconscious resides.",0.6,/beHCc5EDmdBTjLDi07WcpN0BI6g.jpg,,"Music, Animation",G. J. Productions,,English,short film,,,
379612,Das Geld liegt auf der Straße,0.0,0,Released,1958-02-10,0,0,False,,0,,tt0402204,de,Das Geld liegt auf der Straße,,0.627,,,Drama,,Germany,,,,Egon Monk,"Peter Lehmbrock, Lotte Klein, Werner Schumacher"
379663,Film or Power,0.0,0,Released,1970-01-01,0,110,False,,0,,tt1219758,de,Film oder Macht,Zagreb-born artist Vlado Kristl (1923-2004) was the most radical of the German auteur filmmakers. This is an anakofilm.,0.6,,,Drama,,Germany,German,,Zagreb-born artist Vlado Kristl (1923 2004) was the most radical of the German auteur filmmakers. This is an anakofilm.,Vlado Kristl,"Christine Maier, Marlene Zargos, Sylvia Kekulé"
379665,An Arctic Space Odyssey,0.0,0,Released,2014-01-27,0,48,False,,0,,tt3044214,no,En arktisk romodyssé,"At an isolated outpost in the Arctic, the pioneering spirit of the Space Race clashes with the suspicions of the Cold War.",0.6,,,"History, Documentary","Tordenfilm, Atmo Media Network, Tamburin Produksjon",Norway,Norwegian,"cold war, arctic polar circle region, space","At an isolated outpost in the Arctic, the pioneering spirit of the Space Race clashes with the suspicions of the Cold War.",Lars Einar Skageberg,"Roald Søfteland, Finn Schau"
379668,History of Singing,0.0,0,Released,1947-02-19,0,95,False,,0,,tt0170001,fr,Histoire de chanter,"Gino Fabretti is a famous Italian tenor. During a tour in Nice, he begins a relationship with the wife of a renowned doctor. The doctor traps and drugs him and replaces his vocal cords with those of Robert, a delivery boy in a grocery store. Robert wakes up with the voice of Gino and Gino with that of Robert (including accents and mannerisms!). The unfaithful wife despises the tenor without his voice and becomes more interested in the grocer.",0.961,/6kf2ihzTrOmtGRjHwRsRYZzP5IZ.jpg,,"Comedy, Music",,France,French,,"Gino Fabretti is a famous Italian tenor. During a tour in Nice, he begins a relationship with the wife of a renowned doctor.",Gilles Grangier,"Luis Mariano, Arlette Merry, Noël Roquevert"
379682,I Love You Three Times a Day,0.0,0,Released,1988-11-09,0,122,False,,0,,tt0494721,en,I Love You Three Times a Day,"An english high school teacher where his students always play tricks on him because of his carabao english. He met and fell in love with a fellow teacher which he didn't know was engage to be married. Frustrated and tried to kill himself there appeared his fairy god mother telling him he'll just say the phrase ""I Love You 3x A Day"" if he wants somebody to fall in love with him.",0.849,/qrLjYTfwZH2s8uUpqGbSoHg18OU.jpg,,"Comedy, Fantasy",Viva Films,Philippines,Tagalog,philippines,"A high-school English teacher&apos;s students always play tricks on him because of his carabao English. He meets and falls in love with a fellow teacher without realizing that she&apos;s already engaged to marry someone else. Frustrated, he...",Mike Relon Makiling,"Jimmy Santos, Carmi Martin, Nova Villa"
379683,Mummifying Alan: Egypt's Last Secret,0.0,0,Released,2011-10-24,0,0,False,,0,,tt2316484,en,Mummifying Alan: Egypt's Last Secret,It is a mystery that has baffled scientists for centuries: how were the Ancient Egyptians able to perfectly preserve their pharaohs for millennia?,0.6,,,,,,,,,Kenny Scott,Denny Heide
224402,On Probation,0.0,0,Released,1935-04-01,0,0,False,,0,,tt0026817,en,On Probation,"A corrupt politician adopts a young girl. A few years later he finds himself falling in love with her, but discovers that she in turn loves a rich young bachelor.",1.085,/tlBORBjb77SU7YbHZpmpgbhtgX9.jpg,,Drama,Peerless Pictures,United States of America,,,"A corrupt politician adopts a young girl. A few years later he finds himself falling in love with her, but discovers that she in turn loves a rich young bachelor.",Charles Hutchison,"Monte Blue, Lucile Browne, William Bakewell"
379619,Möbius,0.0,0,Released,1993-04-01,0,0,False,,0,,tt0107644,de,Möbius,,1.131,,,Science Fiction,,Germany,German,,"A train and all its passengers disappear from the Berlin underground system, apparently travelling as a ghost train beneath the city. A young mathematician develops a theory: The train is still inside the network, but due to the o...",Matti Geschonneck,"Diether Krebs, Corinna Kirchhoff, Hans-Peter Korff"
379620,Der zerbrochne Krug,0.0,0,Released,1991-09-17,0,0,False,,0,,tt1772809,de,Der zerbrochne Krug,,0.84,,,Comedy,,Germany,,,,Thomas Langhoff,"Jörg Gudzuhn, Annelene Hischer, Ulrike Krumbiegel"
379621,Krokodil,0.0,0,Released,2013-03-29,0,90,False,,0,,tt2404271,de,Krokodil,,0.889,/l1hWML0DISKyQnz4VuLOn8JSm08.jpg,,"Drama, TV Movie",ZDF,Germany,German,,,Urs Egger,"Mario Adorf, Alwara Höfels, Dagmar Manzel"
379622,Last Minute,0.0,0,Released,2004-04-01,0,0,False,,0,,tt0437294,de,Last Minute,,0.665,,,Drama,,Germany,,,Two airport cleaning ladies decide to help an illegal Turkish immigrant,Marina Caba Rall,"Petra Kleinert, Ercan Durmaz, Katharina Schmalenberg"
379625,The Red and the Blue,0.0,0,Released,1983-10-01,0,80,False,,0,,tt0388366,en,The Red and the Blue,"Ken Loach documentary, contrasting the 1982 Labour and Conservative Party conferences.",1.212,,,Documentary,ITV Central,United Kingdom,English,,The Red and the Blue was transmitted on Channel 4 almost exactly a year after Ken Loach had filmed both Conservative and Labour party autumn conferences in October 1982. The film is a fly-on-the-wall look at both conferences and f...,Ken Loach,"Peter Lilley, Tony Benn, Derek Hatton"
379626,Time To Go,0.0,0,Released,1989-05-09,0,14,False,,0,,tt3387326,en,Time To Go,"Ken Loach documentary, pushing for British withdrawal from Northern Ireland.",0.6,/7nEixs2gPuzf7cZRZh3Pp1ZR3uu.jpg,,Documentary,BBC Community Programme Unit,United Kingdom,English,,A plea for Britain to withdraw from Northern Ireland.,Ken Loach,"Margo MacDonald, Bernadette Devlin, Michael Farrell"
379628,Auditions,0.0,0,Released,1980-12-23,0,60,False,,0,,tt0387846,en,Auditions,,0.648,,,Documentary,Associated Television (ATV),United Kingdom,English,,,Ken Loach,"Janet Cooper, Penni Dunlop, Karen Williams"
224408,Secret File: Hollywood,0.0,0,Released,1962-06-06,0,85,False,,0,http://www.crownintlpictures.com/ostitles.html,tt0056460,en,Secret File: Hollywood,"A private eye (Robert Clarke) takes pictures for the publishers (Francine York, Syd Mason) of a scandal magazine.",1.423,/oFYFEoZPF8eOLPqGBPOi0WlQ6kv.jpg,Daringly takes you behind the studio gates!!!,Drama,Crown International Pictures,United States of America,English,"scandal, hollywood, private detective",An ex-detective gets a job as an investigator digging up dirt on celebrities for a tabloid scandal sheet.,Rudolph Cusumano,"Robert Clarke, Francine York, Sydney Mason"
379636,Die Blutritter,0.0,0,Released,2004-09-30,0,0,False,/lhOxl8f3YjXrn6bGSe7k8FTF3n7.jpg,0,,tt0381059,de,Die Blutritter,,0.6,/p10NsnrgGcCJeB3YLHhWyQUDNjA.jpg,,Documentary,,Germany,German,,Every year on Blood Friday (the day after Ascension Day) the blood relic is carried or ridden through the countryside.,Douglas Wolfsperger,"Georg Baumeister, Josef Bendel, Nikolaus Dorner"
379637,Made in New Mexico,0.0,0,Released,2012-02-01,0,52,False,,0,https://www.facebook.com/MadeinNewMexicoFilm,tt2205547,en,Made in New Mexico,A documentary that takes a look at the film and media industry of New Mexico and its impact today.,0.6,,There's a powerful spirit here.,Documentary,,,,"media, movie business, new mexico, interview, behind the scenes","An inside look at the film and media industry in New Mexico today, this documentary explores economic impact, political debate, educational opportunities and the creative work of filmmakers in the Land of Enchantment.","Brent Morris, David J. Schweitzer","John Armijo, Lawrence Blume, Jeff Bridges"
224407,Just My Luck,0.0,0,Released,1935-12-30,0,70,False,,0,,tt0027832,en,Just My Luck,"Homer Crow, fired from his laboratory job at the Dunn-Wright Rubber Company, is sure that his formula for an indestructible rubber, called Durex, will be a success. Others are also, and Honer endures many obstacles, prat-falls and staged accidents while striving to protect his inventions.",0.908,/mAQ5RsHjilk99QknngUnvRtS1OY.jpg,"Plot summaryAdd synopsis      Taglines         YOU REMEMBER -- CHARLES RAY IN ""THE EGG-CRATE WALLOP"" ""THE OLD SWIMMIN' HOLE"" ""THE COWARD"" ""SOME PUN'KINS"" Now SEE HIM IN HIS GREATEST ROLE","Action, Comedy",Corona Pictures,United States of America,English,,"Homer Crow, fired from his laboratory job at the Dunn-Wright Rubber Company, is sure that his formula for an indestructible rubber, called Durex, will be a success. Others are also, and Honer endures many obstacles, prat-falls and...",Ray Heinz,"Charles Ray, Anne Grey, Edward J. Nugent"
379506,Joyriders,0.0,0,Released,2006-07-15,0,15,False,,0,https://ifiarchiveplayer.ie/joyriders/,tt1163798,en,Joyriders,"In Dublin’s industrial wastelands, pre-teen Kylie drives around in a stolen car, indulging her troubled imagination.  Her grieving mother is distant and unaware until a young Guard apprehends and brings her home. He is lenient in his caution, acknowledging the family has been through a difficult time.",0.6,/3ch9mEoLP4BGV840ERYvSeddqUG.jpg,,Drama,,Ireland,English,"woman director, short film","As ten year old Kylie struggles to come to terms with her grief, she discovers that imagination can be more powerful than reality.",Rebecca Daly,"Leanne Kearney, Meagan Keogh, Robert McCann"
