user_id,movie_id,watch_date,completion_rate,location,time_of_day,social_context,mood,device
3186,m/war_horse,2023-04-24,0.7,Work,Evening,Alone,Excited,Smartphone
4257,m/catfight_2017,2023-06-15,0.7,Travel,Afternoon,Friends,Happy,Laptop
1299,m/the_calling_2014,2023-01-19,0.89,Travel,Evening,Alone,Tired,Smartphone
2097,m/grand_hotel,2023-10-21,0.68,Outdoor,Afternoon,Friends,Happy,Smartphone
1289,m/show_dogs,2023-07-08,0.53,Home,Morning,Partner,Tired,Smartphone
3565,m/the_returned,2023-08-28,0.75,Outdoor,Morning,Partner,Sad,Tablet
1437,m/the_drowning,2023-01-26,0.84,Travel,Evening,Family,Sad,Smartphone
512,m/undefeated_2012,2023-04-01,0.92,Travel,Afternoon,Alone,Happy,Tablet
2744,m/kung_fu_panda,2023-03-05,0.87,Outdoor,Morning,Partner,Sad,Smartphone
464,m/wish_i_was_here,2023-11-27,0.7,Travel,Evening,Alone,Stressed,Tablet
3678,m/the_clovehitch_killer,2023-07-09,0.52,Work,Afternoon,Family,Sad,Smartphone
2344,m/winchester,2023-07-16,0.7,Work,Afternoon,Partner,Happy,Tablet
1123,m/no_strings_attached_2011,2023-04-25,0.79,Outdoor,Afternoon,Alone,Stressed,Smartphone
335,m/justice,2023-04-11,0.7,Work,Night,Family,Stressed,Smartphone
4527,m/marauders_2016,2023-05-04,0.71,Travel,Evening,Friends,Excited,Smartphone
3668,m/loving_2016,2023-01-15,0.82,Outdoor,Evening,Partner,Excited,Smartphone
117,m/lockout_2012,2023-08-22,0.8,Home,Evening,Friends,Relaxed,Smartphone
4320,m/steal_a_pencil_for_me,2023-05-15,0.7,Home,Morning,Partner,Relaxed,Laptop
2217,m/friday_the_13th_prequel,2023-10-16,0.86,Work,Evening,Alone,Stressed,Tablet
423,m/sweetest_thing,2023-10-30,0.7,Travel,Evening,Family,Relaxed,Smartphone
3150,m/boogie_nights,2023-11-15,0.7,Work,Afternoon,Family,Sad,Tablet
693,m/never_back_down,2023-08-13,0.7,Travel,Morning,Partner,Tired,Tablet
3013,m/kaleidoscope_2017,2023-07-28,0.7,Home,Morning,Friends,Sad,Smartphone
3405,m/little_men_2016,2023-04-06,0.62,Outdoor,Morning,Alone,Excited,Smartphone
158,m/equals_2016,2023-05-16,0.91,Outdoor,Night,Family,Excited,Smartphone
4338,m/for_greater_glory,2023-01-07,0.7,Work,Night,Partner,Relaxed,Smartphone
1151,m/chernobyl_diaries,2023-11-21,0.7,Outdoor,Night,Family,Relaxed,Tablet
2434,m/calendar_girls,2023-07-08,0.87,Outdoor,Afternoon,Family,Excited,Tablet
299,m/forget_me_not_2010,2023-12-31,0.99,Travel,Evening,Alone,Relaxed,Smartphone
688,m/the_witch_2016,2023-02-07,0.54,Travel,Morning,Family,Happy,Smartphone
3117,m/1032176-goodfellas,2023-10-17,0.62,Work,Afternoon,Partner,Excited,Smartphone
920,m/blue_valentine,2023-11-13,0.79,Outdoor,Afternoon,Partner,Stressed,Smartphone
302,m/machete_kills,2023-05-21,0.7,Travel,Evening,Family,Relaxed,Smartphone
4786,m/the_outsider_2014,2023-08-06,0.58,Home,Night,Friends,Excited,Smartphone
2942,m/nights_in_rodanthe,2023-01-12,0.7,Outdoor,Night,Friends,Excited,Tablet
1214,m/prom_night,2023-10-30,0.7,Travel,Afternoon,Family,Stressed,Smartphone
4470,m/1171939-perfect_stranger,2023-09-18,0.73,Outdoor,Morning,Alone,Excited,Smartphone
1125,m/amanda_knox,2023-07-09,0.89,Home,Evening,Partner,Sad,Smart TV
3600,m/cook_off,2023-10-14,0.7,Home,Afternoon,Family,Relaxed,Smartphone
1503,m/world_trade_center,2023-01-02,0.7,Travel,Morning,Friends,Excited,Smartphone
4693,m/life_overtakes_me,2023-09-21,0.7,Home,Afternoon,Partner,Excited,Smartphone
2681,m/rememory,2023-01-13,0.7,Work,Night,Friends,Excited,Smartphone
3561,m/rumor_has_it,2023-11-15,0.7,Outdoor,Afternoon,Family,Tired,Tablet
2252,m/1212085-home,2023-05-19,0.7,Outdoor,Morning,Family,Tired,Smartphone
1263,m/1092437-in_too_deep,2023-01-29,0.7,Home,Evening,Partner,Stressed,Smartphone
4752,m/clash_of_the_titans,2023-05-16,0.83,Work,Evening,Alone,Relaxed,Smartphone
1458,m/the_ballad_of_buster_scruggs,2023-09-01,0.71,Outdoor,Evening,Family,Stressed,Smartphone
1107,m/lincoln_2011,2023-03-30,0.7,Work,Afternoon,Partner,Sad,Smartphone
3031,m/sisters_1973,2023-10-24,0.75,Work,Evening,Family,Tired,Laptop
4259,m/paranoia_2013,2023-05-22,0.7,Home,Night,Friends,Relaxed,Smartphone
82,m/sherlock_holmes_2009,2023-11-26,0.7,Outdoor,Afternoon,Friends,Sad,Smartphone
3169,m/would_you_rather,2023-09-29,0.58,Outdoor,Night,Partner,Tired,Smart TV
3664,m/blue_valentine,2023-07-03,0.95,Travel,Afternoon,Alone,Excited,Smartphone
4099,m/a_gray_state,2023-07-26,0.8,Travel,Evening,Partner,Relaxed,Smartphone
1599,m/unfinished_life,2023-01-14,0.9,Outdoor,Afternoon,Friends,Sad,Smart TV
3014,m/the_angel,2023-02-20,0.5,Travel,Afternoon,Alone,Sad,Smartphone
3719,m/murder_mystery,2023-03-26,0.78,Home,Night,Partner,Tired,Laptop
4128,m/summer_night_2019,2023-03-21,0.7,Home,Evening,Partner,Relaxed,Tablet
2265,m/saturday_church,2023-04-23,0.89,Travel,Night,Partner,Sad,Smartphone
2237,m/goosebumps_2015,2023-02-17,0.7,Outdoor,Afternoon,Partner,Tired,Tablet
1940,m/get_me_roger_stone,2023-05-22,0.95,Travel,Afternoon,Friends,Sad,Laptop
275,m/the_family_2013,2023-06-24,0.83,Outdoor,Morning,Partner,Excited,Smart TV
3785,m/cradle_2_the_grave,2023-11-19,0.78,Work,Afternoon,Family,Happy,Smartphone
4716,m/beowulf,2023-04-04,0.91,Outdoor,Night,Friends,Stressed,Smartphone
3350,m/van_helsing,2023-01-09,0.7,Home,Night,Family,Stressed,Smart TV
4308,m/friend_request,2023-07-24,0.7,Travel,Night,Partner,Happy,Smartphone
4011,m/set_it_up,2023-02-20,0.82,Outdoor,Night,Family,Happy,Smartphone
3554,m/trigger_effect,2023-11-10,0.7,Travel,Afternoon,Partner,Relaxed,Smartphone
3807,m/parker_2012,2023-01-14,0.79,Travel,Morning,Partner,Sad,Smartphone
4824,m/operation_red_sea,2023-02-28,0.88,Work,Morning,Partner,Sad,Smartphone
647,m/forgotten,2023-05-30,0.7,Outdoor,Afternoon,Family,Tired,Smart TV
4824,m/manson_family_vacation,2023-07-17,0.93,Outdoor,Evening,Partner,Sad,Smartphone
1297,m/black_snake_moan,2023-10-26,0.97,Home,Evening,Alone,Stressed,Laptop
2908,m/1166376-woods,2023-09-30,0.58,Outdoor,Morning,Partner,Tired,Smartphone
13,m/adore_2013,2023-04-25,0.84,Work,Evening,Alone,Excited,Tablet
697,m/the_beguiled,2023-11-17,0.77,Travel,Afternoon,Friends,Sad,Smartphone
1082,m/mean_dreams,2023-12-16,0.94,Outdoor,Afternoon,Family,Stressed,Smartphone
2239,m/anon,2023-01-31,0.54,Work,Night,Alone,Sad,Smartphone
4760,m/happy_anniversary_2018,2023-02-19,0.7,Outdoor,Night,Alone,Excited,Smartphone
1772,m/1018069-sahara,2023-02-04,0.7,Home,Afternoon,Family,Tired,Laptop
2491,m/green_room_2016,2023-02-10,0.7,Travel,Morning,Family,Stressed,Smartphone
11,m/1208128-tyson,2023-12-04,0.74,Outdoor,Evening,Family,Happy,Smart TV
1767,m/point_blank_2019,2023-08-14,0.66,Work,Afternoon,Family,Excited,Smartphone
1497,m/mortal_kombat,2023-01-14,0.51,Travel,Afternoon,Partner,Relaxed,Smartphone
2341,m/american_son_2019,2023-01-12,0.59,Outdoor,Night,Family,Stressed,Smartphone
3141,m/sun_dogs_2017,2023-04-25,0.88,Travel,Evening,Partner,Tired,Smart TV
1133,m/the_messengers,2023-04-23,0.95,Outdoor,Afternoon,Partner,Happy,Smartphone
4422,m/zoo_2018,2023-11-29,0.87,Work,Night,Family,Stressed,Smartphone
1254,m/bad_education,2023-09-20,0.7,Travel,Afternoon,Partner,Stressed,Laptop
366,m/quincy,2023-05-15,0.62,Outdoor,Morning,Family,Excited,Smartphone
3931,m/the_monster_2016,2023-06-26,0.7,Travel,Night,Friends,Tired,Smartphone
2334,m/the_vatican_tapes_2015,2023-08-23,0.53,Work,Evening,Alone,Tired,Smartphone
2291,m/pineapple_express,2023-10-08,0.76,Outdoor,Afternoon,Partner,Tired,Smartphone
796,m/1016338-pink_panther,2023-11-24,0.7,Work,Night,Alone,Relaxed,Laptop
2314,m/get_in,2023-11-04,0.56,Travel,Afternoon,Partner,Excited,Tablet
2294,m/reversing_roe,2023-09-10,0.95,Outdoor,Afternoon,Partner,Stressed,Smartphone
1400,m/little_monsters_2019,2023-05-26,0.7,Outdoor,Morning,Partner,Stressed,Smartphone
2360,m/horse_girl,2023-11-19,0.51,Travel,Evening,Alone,Tired,Smartphone
4061,m/i_am_woman,2023-08-01,0.96,Work,Night,Friends,Tired,Smartphone
366,m/1113402-human_nature,2023-09-08,0.54,Outdoor,Afternoon,Family,Relaxed,Smartphone
1525,m/poseidon,2023-07-19,0.8,Work,Night,Partner,Tired,Smartphone
169,m/the_late_bloomer_2016,2023-11-12,0.65,Work,Morning,Partner,Tired,Smartphone
1040,m/the_whole_truth_2016,2023-02-26,0.91,Travel,Night,Family,Stressed,Smartphone
4532,m/honey_2,2023-11-11,0.89,Home,Night,Friends,Sad,Smartphone
4982,m/mask_of_zorro,2023-11-26,0.84,Outdoor,Afternoon,Family,Excited,Smartphone
1380,m/1032176-goodfellas,2023-10-31,0.78,Outdoor,Night,Family,Tired,Smartphone
4090,m/adrift_2018,2023-05-17,0.67,Home,Afternoon,Partner,Tired,Smartphone
868,m/1094041-last_night,2023-06-20,0.76,Home,Morning,Partner,Happy,Smartphone
3220,m/hangman_2017,2023-10-15,0.96,Home,Morning,Friends,Relaxed,Smartphone
207,m/wadjda_2013,2023-06-15,0.61,Outdoor,Evening,Family,Happy,Smart TV
623,m/my_entire_high_school_sinking_into_the_sea,2023-03-07,0.7,Travel,Afternoon,Family,Stressed,Smartphone
2562,m/shadow_2011,2023-03-11,0.7,Work,Evening,Friends,Stressed,Smartphone
4304,m/occupation_2018,2023-07-01,0.92,Work,Evening,Alone,Sad,Laptop
729,m/heavy,2023-12-12,0.7,Travel,Afternoon,Partner,Excited,Tablet
3506,m/the_hollow_point_2016,2023-10-03,0.7,Outdoor,Night,Family,Sad,Smart TV
9,m/man_up_2015,2023-03-08,0.7,Travel,Night,Alone,Excited,Smartphone
197,m/revenge_2018,2023-11-13,0.56,Outdoor,Afternoon,Friends,Stressed,Laptop
3499,m/how_it_ends,2023-09-28,0.67,Outdoor,Afternoon,Friends,Happy,Smartphone
2901,m/villain_2020,2023-08-30,0.93,Travel,Afternoon,Alone,Stressed,Smartphone
1278,m/the_great_hack,2023-11-03,0.98,Outdoor,Night,Alone,Tired,Smartphone
4797,m/get_shorty,2023-10-10,0.74,Outdoor,Morning,Alone,Tired,Smart TV
3663,m/sweetheart,2023-02-25,0.9,Outdoor,Night,Friends,Relaxed,Laptop
749,m/becoming_2020_2,2023-08-02,0.72,Travel,Evening,Friends,Relaxed,Tablet
565,m/from_paris_with_love,2023-09-07,0.7,Outdoor,Morning,Family,Sad,Smartphone
1030,m/10009980-rebound,2023-03-05,0.67,Outdoor,Morning,Alone,Sad,Smart TV
2555,m/christopher_robin,2023-12-30,0.7,Travel,Night,Alone,Happy,Smartphone
176,m/catfight_2017,2023-12-13,0.69,Home,Evening,Family,Tired,Smartphone
3520,m/freedomland,2023-10-27,0.97,Outdoor,Night,Friends,Sad,Smart TV
69,m/big_stone_gap,2023-09-17,0.97,Travel,Morning,Alone,Tired,Smartphone
1494,m/the_founder,2023-05-11,0.95,Work,Afternoon,Partner,Happy,Smartphone
4892,m/1031385-jungle_book,2023-11-25,0.52,Home,Morning,Family,Relaxed,Smart TV
45,m/mortal_kombat,2023-04-17,0.95,Outdoor,Morning,Partner,Happy,Smartphone
3693,m/kingdom_of_us,2023-06-02,0.7,Travel,Evening,Partner,Excited,Smart TV
4277,m/solomon_kane,2023-01-24,0.58,Travel,Morning,Partner,Stressed,Laptop
470,m/waiting,2023-02-14,0.53,Travel,Night,Friends,Sad,Laptop
3376,m/rocky_v,2023-03-13,0.67,Outdoor,Evening,Partner,Tired,Laptop
1061,m/beguiled,2023-02-07,0.6,Work,Night,Friends,Excited,Smartphone
3816,m/goldie,2023-03-12,0.7,Travel,Night,Family,Stressed,Smartphone
2534,m/fools_rush_in,2023-02-04,0.59,Outdoor,Evening,Alone,Sad,Laptop
3579,m/10011284-skin,2023-11-10,0.79,Travel,Afternoon,Family,Relaxed,Smartphone
3207,m/1036129-miracle,2023-03-31,0.7,Home,Night,Alone,Happy,Smartphone
4329,m/only,2023-10-27,0.92,Home,Night,Partner,Relaxed,Smartphone
2867,m/star_trek_11,2023-04-17,0.51,Work,Evening,Family,Happy,Smartphone
1497,m/monster,2023-08-29,0.7,Outdoor,Night,Alone,Sad,Smartphone
3567,m/1006235-dracula,2023-10-06,0.97,Work,Night,Partner,Stressed,Laptop
3611,m/code_8,2023-12-27,0.59,Travel,Night,Alone,Stressed,Smartphone
107,m/tears_of_the_sun,2023-05-17,0.67,Travel,Morning,Partner,Happy,Smartphone
1790,m/the_amityville_horror,2023-07-03,0.65,Home,Morning,Alone,Happy,Smartphone
2216,m/small_town_crime,2023-01-27,0.86,Travel,Afternoon,Partner,Happy,Smart TV
4484,m/beneath_the_leaves,2023-06-19,0.51,Outdoor,Morning,Friends,Tired,Smart TV
1667,m/jackie_brown,2023-02-17,0.55,Outdoor,Morning,Friends,Stressed,Laptop
1064,m/dolemite_is_my_name,2023-03-13,0.7,Travel,Evening,Friends,Excited,Smartphone
499,m/jerry_before_seinfeld,2023-09-16,0.75,Outdoor,Evening,Family,Stressed,Laptop
919,m/in_the_shadow_of_the_moon,2023-08-19,0.64,Home,Afternoon,Friends,Stressed,Smartphone
3560,m/1003625-carrie,2023-10-04,0.57,Work,Evening,Alone,Tired,Smartphone
4357,m/the_fighter_2011,2023-03-24,0.52,Home,Afternoon,Partner,Sad,Smartphone
1098,m/the_unknown_known,2023-06-21,0.7,Work,Afternoon,Friends,Tired,Smartphone
3007,m/fractured,2023-04-12,0.62,Home,Evening,Partner,Stressed,Smartphone
4986,m/kaleidoscope_2017,2023-04-21,0.61,Travel,Evening,Family,Sad,Smartphone
468,m/some_freaks,2023-12-06,0.94,Home,Night,Alone,Relaxed,Smart TV
4363,m/good_people_2014,2023-04-28,0.93,Home,Evening,Friends,Stressed,Smartphone
2059,m/home_again_2017,2023-01-14,0.62,Home,Evening,Alone,Stressed,Laptop
895,m/the_grandmaster,2023-12-19,0.87,Travel,Night,Family,Tired,Smartphone
3887,m/saving_capitalism,2023-05-19,0.96,Travel,Afternoon,Partner,Tired,Smartphone
1635,m/world_trade_center,2023-01-25,0.52,Home,Evening,Alone,Relaxed,Smartphone
187,m/mud_2012,2023-09-02,0.64,Travel,Night,Alone,Tired,Smartphone
2895,m/loco_love,2023-10-18,0.79,Outdoor,Night,Partner,Happy,Smartphone
3647,m/eli_2019,2023-05-10,0.87,Home,Afternoon,Alone,Stressed,Tablet
2358,m/anchor_and_hope,2023-07-03,0.97,Travel,Evening,Friends,Sad,Smartphone
1425,m/circus_of_books,2023-11-19,0.58,Outdoor,Night,Friends,Happy,Tablet
489,m/king_jack,2023-11-27,0.75,Work,Morning,Partner,Excited,Smartphone
211,m/the_runner_1999,2023-11-16,0.96,Travel,Morning,Alone,Sad,Smartphone
1407,m/an_evening_with_beverly_luff_linn_2018,2023-08-13,0.7,Work,Morning,Family,Tired,Smartphone
4902,m/chef_2014,2023-02-13,0.68,Home,Morning,Friends,Sad,Laptop
2871,m/cop_car,2023-01-28,0.66,Home,Evening,Alone,Sad,Smartphone
3095,m/xx,2023-08-18,0.7,Outdoor,Night,Partner,Tired,Smart TV
3542,m/the_stanford_prison_experiment,2023-03-07,0.97,Home,Evening,Family,Relaxed,Smartphone
4179,m/pursuit_of_happyness,2023-05-15,0.58,Travel,Afternoon,Friends,Stressed,Laptop
2274,m/1212440-home,2023-10-24,0.75,Outdoor,Night,Friends,Tired,Smartphone
4651,m/bedtime_stories,2023-03-21,0.7,Work,Morning,Alone,Stressed,Tablet
2764,m/midnight_special_2015,2023-01-27,0.7,Travel,Night,Partner,Sad,Smartphone
1760,m/1144274-sahara,2023-08-22,0.7,Home,Morning,Family,Excited,Tablet
3621,m/the_hunt_2020,2023-08-18,0.7,Travel,Morning,Partner,Relaxed,Smartphone
358,m/miss_virginia,2023-01-20,0.7,Home,Morning,Family,Relaxed,Tablet
3024,m/red,2023-05-21,0.82,Work,Afternoon,Alone,Happy,Smart TV
528,m/american_factory,2023-02-26,0.7,Home,Afternoon,Alone,Stressed,Tablet
3769,m/every_time_i_die,2023-08-15,0.7,Work,Morning,Alone,Excited,Smartphone
3637,m/1045568-strictly_ballroom,2023-08-26,0.7,Travel,Afternoon,Family,Tired,Smartphone
2009,m/the_prince_2015,2023-03-16,0.7,Home,Evening,Family,Stressed,Smartphone
4404,m/1086991-life,2023-03-19,0.84,Home,Morning,Alone,Tired,Smartphone
1326,m/1201402-17_again,2023-05-15,0.59,Work,Evening,Partner,Excited,Smartphone
1459,m/never_back_down,2023-08-13,0.7,Work,Evening,Family,Stressed,Smartphone
1671,m/22_july,2023-08-09,0.68,Home,Evening,Partner,Sad,Smartphone
3135,m/sample_this,2023-12-26,0.97,Travel,Morning,Partner,Tired,Tablet
1049,m/skin_trade,2023-05-27,0.89,Outdoor,Afternoon,Family,Happy,Smartphone
3000,m/13_sins,2023-12-18,0.7,Outdoor,Night,Partner,Excited,Smartphone
552,m/fear_and_loathing_in_las_vegas,2023-01-05,0.55,Travel,Afternoon,Partner,Relaxed,Smartphone
4014,m/evelyn,2023-02-04,0.64,Travel,Afternoon,Friends,Excited,Smartphone
2977,m/easy,2023-12-17,0.71,Outdoor,Evening,Friends,Excited,Smartphone
1874,m/hotel_transylvania,2023-11-25,0.68,Travel,Afternoon,Alone,Excited,Smartphone
4200,m/the_breaker_upperers,2023-05-25,0.72,Travel,Evening,Partner,Excited,Smartphone
4008,m/1094041-last_night,2023-05-15,0.88,Home,Morning,Partner,Excited,Smart TV
683,m/delhi-6,2023-06-10,0.7,Travel,Morning,Alone,Tired,Smartphone
4094,m/30_minutes_or_less,2023-04-30,0.7,Travel,Afternoon,Alone,Relaxed,Smartphone
3865,m/5_to_7,2023-10-23,0.7,Home,Night,Alone,Relaxed,Smartphone
549,m/apollo_18,2023-03-07,0.7,Travel,Afternoon,Partner,Stressed,Laptop
2606,m/blaze,2023-11-23,0.93,Outdoor,Afternoon,Partner,Stressed,Smart TV
2280,m/beats,2023-05-30,0.75,Travel,Evening,Friends,Stressed,Smartphone
1525,m/the_case_for_christ_2017,2023-08-03,0.59,Home,Night,Family,Excited,Tablet
3080,m/undefeated_2012,2023-05-03,0.7,Work,Night,Partner,Happy,Laptop
4828,m/divines,2023-01-01,0.98,Outdoor,Afternoon,Friends,Excited,Tablet
4843,m/time_trap,2023-11-04,0.67,Work,Morning,Friends,Happy,Smartphone
4498,m/the_competition_2018,2023-07-07,0.7,Travel,Afternoon,Friends,Sad,Laptop
622,m/mercury_13,2023-03-21,0.7,Home,Night,Family,Happy,Smartphone
1379,m/road_to_love_2001,2023-10-11,0.7,Travel,Morning,Friends,Relaxed,Smart TV
3541,m/mosul,2023-09-16,0.71,Travel,Morning,Alone,Tired,Smartphone
4281,m/american_assassin_2017,2023-05-08,0.78,Work,Night,Alone,Excited,Smartphone
3186,m/magnolia,2023-12-12,0.85,Home,Morning,Family,Relaxed,Smartphone
4652,m/hotel_for_dogs,2023-10-07,0.81,Travel,Night,Family,Sad,Smart TV
3928,m/final_destination_3,2023-12-18,0.7,Home,Evening,Friends,Stressed,Smart TV
3751,m/sleepover,2023-09-14,0.97,Travel,Evening,Friends,Excited,Laptop
676,m/point_blank,2023-01-23,0.94,Work,Night,Partner,Excited,Smart TV
2974,m/10008856-badland,2023-09-11,0.58,Outdoor,Evening,Alone,Stressed,Smartphone
2308,m/framing_john_delorean,2023-09-15,0.64,Work,Morning,Partner,Tired,Smartphone
578,m/tourist,2023-07-08,0.73,Work,Afternoon,Friends,Stressed,Smartphone
2895,m/point_blank_2019,2023-06-17,0.7,Travel,Evening,Friends,Stressed,Smartphone
4588,m/the_princess_switch,2023-03-23,0.7,Work,Morning,Alone,Stressed,Smartphone
3942,m/bright_star,2023-06-21,0.91,Outdoor,Night,Family,Happy,Smart TV
160,m/the_forest_of_love,2023-05-29,0.7,Work,Night,Friends,Excited,Smart TV
2134,m/3_generations,2023-04-02,0.91,Home,Morning,Partner,Tired,Smartphone
2096,m/rock_the_kasbah,2023-10-10,0.89,Home,Afternoon,Partner,Happy,Smartphone
2287,m/candy_jar,2023-05-21,0.83,Travel,Afternoon,Family,Tired,Smartphone
1757,m/cloud_atlas_2012,2023-04-13,0.71,Outdoor,Evening,Partner,Relaxed,Smartphone
4881,m/sextuplets,2023-01-09,0.69,Outdoor,Afternoon,Alone,Sad,Smartphone
2366,m/along_came_a_spider,2023-06-24,0.7,Work,Afternoon,Partner,Relaxed,Laptop
3915,m/indiana_jones_and_the_temple_of_doom,2023-12-21,0.7,Travel,Morning,Family,Tired,Tablet
3572,m/occupation_2018,2023-04-22,0.52,Travel,Morning,Alone,Stressed,Smartphone
2467,m/the_art_of_the_steal,2023-06-29,0.71,Travel,Night,Partner,Stressed,Smartphone
3546,m/headshot_2017,2023-05-24,0.66,Home,Morning,Family,Happy,Smartphone
918,m/ex_machina,2023-03-18,0.7,Travel,Morning,Partner,Sad,Smartphone
2638,m/hop_2011,2023-04-30,0.7,Work,Morning,Partner,Excited,Smartphone
4807,m/moonwalkers_2016,2023-06-25,0.97,Home,Night,Friends,Tired,Smartphone
3543,m/friday_the_13th_part_1,2023-03-07,0.84,Home,Night,Partner,Happy,Smartphone
1972,m/immortals_2011,2023-10-17,0.92,Home,Night,Friends,Stressed,Smartphone
3146,m/obvious_child,2023-12-18,0.73,Outdoor,Evening,Alone,Sad,Smartphone
244,m/operation_finale,2023-07-01,0.96,Home,Evening,Alone,Excited,Tablet
2951,m/tall_girl,2023-10-30,0.95,Travel,Evening,Friends,Stressed,Laptop
3207,m/rachel_getting_married,2023-09-04,0.7,Outdoor,Night,Friends,Excited,Tablet
4631,m/rust_creek,2023-02-03,0.7,Outdoor,Evening,Partner,Stressed,Smartphone
205,m/3_generations,2023-07-18,0.58,Home,Evening,Family,Sad,Smartphone
4385,m/level_16,2023-12-18,0.7,Home,Morning,Friends,Happy,Smartphone
500,m/gori_tere_pyaar_mein,2023-07-25,0.7,Travel,Morning,Partner,Sad,Smartphone
4679,m/kung_fu_panda_the_kaboom_of_doom,2023-07-08,0.72,Work,Morning,Family,Stressed,Smartphone
2656,m/paid_in_full,2023-05-01,0.55,Travel,Evening,Family,Relaxed,Laptop
3656,m/the_sapphires_2012,2023-12-26,0.7,Home,Afternoon,Friends,Sad,Smartphone
4811,m/austin_powers_in_goldmember,2023-01-25,0.52,Home,Morning,Friends,Relaxed,Tablet
2760,m/young_adult,2023-03-06,0.72,Outdoor,Night,Alone,Stressed,Smartphone
3042,m/somewhere_between_2011,2023-03-26,0.62,Home,Night,Alone,Excited,Smartphone
1356,m/creep_2014,2023-03-20,0.54,Travel,Night,Partner,Excited,Smartphone
141,m/the_hunt_2012,2023-08-14,0.54,Work,Night,Partner,Stressed,Smartphone
1824,m/tees_maar_khan_2010,2023-08-25,0.58,Work,Evening,Family,Excited,Smart TV
2789,m/we_summon_the_darkness,2023-06-15,0.7,Travel,Evening,Alone,Stressed,Tablet
3772,m/original_kings_of_comedy,2023-09-12,0.7,Work,Morning,Alone,Tired,Tablet
2791,m/streets_of_fire,2023-07-04,0.7,Outdoor,Evening,Alone,Sad,Tablet
1352,m/the_long_dumb_road,2023-08-31,0.86,Outdoor,Morning,Friends,Happy,Smartphone
4915,m/joy_2014,2023-05-05,0.51,Travel,Afternoon,Family,Stressed,Smart TV
324,m/the_water_diviner,2023-12-15,0.94,Home,Afternoon,Alone,Happy,Smartphone
2112,m/1218060-blind_date,2023-11-08,0.56,Home,Night,Partner,Sad,Smart TV
2818,m/the_oath_2018,2023-06-04,0.6,Outdoor,Night,Friends,Stressed,Smartphone
2215,m/detention_2011,2023-07-12,0.8,Work,Morning,Partner,Relaxed,Smartphone
3050,m/clash_of_the_titans,2023-01-29,0.7,Travel,Evening,Family,Relaxed,Smart TV
2521,m/1038009-rush,2023-02-12,0.71,Outdoor,Night,Family,Tired,Smartphone
1018,m/crying_game,2023-02-06,0.82,Outdoor,Afternoon,Alone,Excited,Laptop
2567,m/waiting,2023-07-29,0.54,Work,Evening,Friends,Sad,Tablet
1336,m/c_word_2016,2023-01-06,0.7,Outdoor,Morning,Family,Happy,Smart TV
2203,m/maniac_1980,2023-07-07,0.68,Outdoor,Night,Family,Happy,Tablet
2076,m/golden_child,2023-12-12,0.7,Travel,Evening,Partner,Happy,Smartphone
4050,m/quigley_down_under,2023-12-15,0.7,Travel,Evening,Partner,Excited,Laptop
4016,m/terminator_4,2023-09-10,0.96,Outdoor,Afternoon,Alone,Stressed,Smartphone
2371,m/true_grit_2010,2023-05-21,0.7,Outdoor,Night,Friends,Relaxed,Smartphone
211,m/cloudburst_2012,2023-09-03,0.7,Work,Morning,Alone,Happy,Laptop
1698,m/porto_2017,2023-11-03,0.98,Outdoor,Evening,Partner,Excited,Smartphone
1103,m/the_end,2023-12-04,0.65,Travel,Afternoon,Friends,Excited,Laptop
1742,m/ghosts_of_sugar_land,2023-09-10,0.83,Outdoor,Evening,Alone,Excited,Smartphone
3956,m/the_artist,2023-02-28,0.53,Work,Evening,Partner,Relaxed,Smartphone
2673,m/justice,2023-07-09,0.74,Work,Morning,Alone,Relaxed,Smart TV
274,m/safe_2011,2023-03-20,0.76,Home,Afternoon,Alone,Excited,Smartphone
4174,m/1198524-ninja_assassin,2023-09-10,0.7,Work,Afternoon,Family,Tired,Smartphone
1331,m/the_outpost_2020,2023-08-31,0.74,Home,Night,Family,Sad,Smartphone
